name,latitude,longitude
Добри дол,43.7697,23.0001
Драгодан,42.1184,23.0179
Дъбен,43.1311,24.2159
Дъбовец,41.67,25.9917
Ребърково,43.1118,23.683
Храбърско,42.8044,23.0614
Реброво,42.8981,23.3901
Балабаново,41.5711,25.3815
Друмево,43.1404,27.1582
Новаково,41.8974,25.071
Илийно,43.0923,26.3195
Батак,43.349,25.3394
Софрониево,43.6367,23.7864
Българин,41.9552,25.9552
Ауста,41.4798,25.5002
Добруджанка,43.9696,27.5769
Гореме,41.6409,23.0929
Искра,42.6821,26.8771
Чукарово,42.1453,26.3878
Руска Бела,43.1647,23.652
Дамяница,41.5116,23.2645
Клепало,41.6228,22.9721
Езерче,43.5629,26.3153
Гранитово,42.1064,26.534
Островица,41.6154,25.4159
Биволаре,43.4855,24.5591
Кънчево,42.5437,25.45
Петково,41.6231,24.8951
Своге,42.9628,23.3435
Кочево,42.1021,24.9246
Шопци,41.3794,25.3802
Поляново,41.9696,25.8195
Кирилово,42.3743,25.5185
Снягово,43.7529,28.0626
Своде,43.0153,23.8792
Долна Бешовица,43.1852,23.8873
Подгорие,42.3759,23.7691
Подвис,42.8357,26.8434
Богданци,43.6101,26.814
Божурка,43.1836,26.4477
Въглен,42.7522,26.2254
Блъсково,43.1216,27.3289
Задруга,43.8477,26.5041
Бистрец,42.3135,27.0152
Войсил,42.2158,24.6274
Зебил,43.8139,26.8825
Кочан,41.5873,24.029
Скалско,42.9745,25.3773
Драчево,42.3413,27.2522
Бърдарево,42.9234,27.6005
Желен,42.9807,23.3596
Катунци,41.4443,23.4334
Спасово,42.262,25.3237
Паисиево,43.7869,26.9497
Яново,41.4362,23.4876
Славеево,43.477,27.915
Семерци,43.1753,26.1728
Малина,43.6383,28.0802
Шуменци,43.9628,26.6089
Бели Осъм,42.8631,24.6715
Беловец,43.8148,26.3809
Дончево,43.5307,27.7746
Стоб,42.0966,23.103
Черна,43.7619,27.6719
Студенец,43.4257,26.6095
Добродан,42.9681,24.7078
Царев дол,43.9649,26.7265
Садово,42.8541,26.6364
Садовец,43.3076,24.351
Батин,43.6606,25.678
Огняново,42.6188,23.7314
Коларово,44.0218,26.8837
Старово,41.4143,25.3139
Душинково,41.4763,25.3322
Горско Абланово,43.4995,26.0772
Сборище,42.6822,25.9728
Българско Сливово,43.5454,25.2996
Дядовско,41.7662,25.2846
Стара Загора,42.4227,25.6355
Раяновци,42.9444,23.026
Сан-Стефано,42.5206,26.8786
Бойковец,42.8278,23.9263
Колена,42.4783,25.7228
Голема Фуча,42.375,22.9459
Писменово,42.2179,27.6741
Добротица,43.1847,26.2204
Рудина,41.7181,25.6035
Дедино,41.6583,25.1828
Опан,42.2085,25.6958
Помеждин,43.3781,22.988
Чупрене,43.5174,22.6638
Градище,43.0954,25.0157
Дъбовик,43.6882,27.9577
Койнаре,43.3578,24.145
Мост,41.7347,25.5254
Смилец,42.4101,24.3803
Гранитово,43.6821,22.6905
Пчелин,42.3487,23.8076
Чехларе,42.4203,25.1592
Паничково,41.8457,25.1531
Кремен,41.7455,23.6418
Калугерене,43.9144,26.8629
Градежница,43.0177,24.2354
Боян Ботево,41.8352,25.3004
Къшин,43.3748,24.5835
Ломец,42.9881,24.6733
Динево,41.889,25.6968
Глогино,41.6903,24.9709
Острово,43.6858,26.6072
Телериг,43.8426,27.6663
Крушари,43.8195,27.7605
Палат,41.5937,23.1909
Търновлаг,42.2801,22.7849
Скала,43.6895,27.1906
Горно Церовене,43.4059,23.1171
Пчелник,43.7707,27.6124
Гинци,43.088,23.0996
Чуково,41.4905,25.4325
Карвуна,43.4734,28.0199
Чуйпетлово,42.5167,23.2432
Гаврил Геново,43.3951,23.0614
Костел,42.8882,25.9952
Орляне,43.1357,24.511
Сеноклас,41.6138,25.9509
Долно Сахране,42.6293,25.2377
Дряново,42.9827,25.4765
Бъзовец,43.6304,23.5546
Твърдинци,43.3867,26.7737
Девинци,41.5673,25.5664
Усойка,42.1932,23.0604
Росен,42.3159,24.3649
Конаре,43.5885,28.2292
Бистрилица,43.3576,23.1048
Кременец,41.4672,25.4886
Голям манастир,42.2083,26.35
Покровник,41.981,23.0534
Микре,43.0406,24.5244
Липница,43.5956,23.8186
Драганица,43.2411,23.247
Златица,42.7068,24.1382
Басарбово,43.7733,25.9507
Окорш,43.7466,27.0156
Черноморци,43.671,28.444
Царева ливада,42.9379,25.4597
Равадиново,42.383,27.6665
Преселенци,43.6426,28.1397
Летовник,41.5886,25.4185
Осиковска Лакавица,42.9375,23.9553
Шипочано,42.3685,22.7283
Мартен,43.9109,26.0876
Питово,42.4273,26.1938
Тръстеник,43.66,25.8589
Горско Дюлево,41.4559,25.4113
Тамарино,42.3788,26.7433
Тополово,41.9079,25.0038
Лютаджик,43.1962,23.4178
Лесидрен,42.9796,24.4027
Медникарово,42.1252,26.0026
Любча,41.6214,24.092
Тъжа,42.65,25.0842
Средно село,43.019,26.0602
Ловско,43.3937,26.62
Скърбино,41.665,25.3849
Ефрейтор Бакалово,43.834,27.6079
Енчец,41.6526,25.3309
Боздуганово,42.3405,25.7631
Горна Ковачица,43.4124,23.0021
Таймище,43.0762,26.2569
Смин,43.6607,28.4709
Лудогорци,43.645,26.7689
Методиево,43.6205,27.9838
Замфир,43.7829,23.2458
Сладка вода,43.0581,27.2385
Байкалско,42.4054,22.8245
Загорци,42.4338,25.9495
Брадвари,43.929,27.1273
Конево,43.7731,26.877
Пелатиково,42.1771,22.7745
Пиявец,41.485,25.4777
Девесилово,41.3416,25.6687
Ерден,43.4822,23.2882
Горно Павликене,43.102,24.7971
Висока поляна,41.6733,25.5099
Рибница,41.4645,24.8768
Брежани,41.8634,23.1876
Губеш,43.0775,23.0421
Кочани,41.4702,25.1272
Негованци,42.4571,22.9486
Бяла река,42.0587,25.2628
Мараш,43.2043,26.9513
Зарник,43.9774,27.5436
Чавдарци,43.2517,24.9962
Делчево,43.7095,26.9586
Шипка,42.7117,25.3268
Чернооки,41.4413,25.7682
Славянин,42.4395,25.1896
Драганово,43.2222,25.7468
Сенце,41.451,25.4648
Татарево,41.9434,25.3973
Ново Кономлади,41.4544,23.3312
Ястребино,43.1536,26.2231
Багрянка,41.5084,25.421
Лъвино,43.6913,26.8601
Нова махала,42.625,25.7743
Комщица,43.095,22.9951
Костичовци,43.7163,22.7802
Слънчево,43.2474,27.7117
Драгоево,43.1208,26.8697
Кочериново,42.0864,23.0589
Обидим,41.788,23.64
Ново Делчево,41.5054,23.2844
Шейново,42.6857,25.3175
Пиперков Чифлик,42.2793,22.7337
Съединение,42.872,27.0247
Малко Кадиево,42.3725,25.7037
Чернодъб,41.7618,26.2751
Мазарачево,42.3518,22.6217
Доспат,41.6439,24.1602
Соколяне,41.7515,25.4379
Певците,42.675,24.6586
Равнец,43.6821,27.9859
Дрипчево,41.9823,26.2131
Надежден,41.8851,25.928
Межда,42.3409,26.2557
Малко Градище,41.76,25.9923
Мадара,43.2751,27.1036
Врабево,42.992,24.8106
Павел баня,42.5946,25.2094
Екзарх Антимово,42.5273,26.9806
Фелдфебел Денково,43.7137,27.5319
Татари,43.5627,25.1677
Кермен,42.5068,26.2579
Чомаково,41.5788,25.461
Стамболово,43.2123,25.3672
Нейково,43.6096,28.4269
Кръстевич,42.4819,24.4341
Ковачевци,42.5566,22.8174
Боров дол,42.7372,26.0768
Бацова махала,43.5058,24.9946
Нова Черна,44,26.4631
Хаджидимитрово,42.673,25.351
Лесковец,43.3183,23.0761
Дрангово,41.4161,23.291
Яребица,43.8451,27.004
Сопица,42.6776,22.9239
Равда,42.6444,27.6788
Търнене,43.3852,24.5078
Огоя,42.9052,23.5405
Стрелци,42.3968,24.9129
Бойково,42.0022,24.6198
Мерданя,43.0569,25.7844
Дъбрава,42.0494,23.1309
Драшкова поляна,42.9011,24.8051
Дибич,43.2304,27.0088
Анево,42.6558,24.7249
Великан,42.104,25.4544
Дражево,42.5376,26.4486
Въглевци,42.9105,25.6492
Звънарка,41.4415,25.6005
Войкова лъка,41.4774,24.8547
Бов,43.0329,23.3855
Каменари,42.9067,26.0581
Чакаларово,41.3002,25.3043
Сеново,43.6488,26.3633
Кукорево,42.4461,26.5337
Белоградчик,43.6264,22.6857
Острец,43.2639,26.7329
Конево,43.0597,26.6757
Скалище,41.659,25.4626
Ботевград,42.9088,23.7998
Лом,43.8168,23.2449
Ямино,41.4576,25.2385
Драговищица,42.848,23.2224
Воден,41.9672,25.2964
Чорбаджийско,41.3699,25.4042
Звезден,41.6753,25.4318
Скобелево,42.4883,26.3094
Оряхово,43.7403,23.9626
Желю войвода,42.5966,26.4851
Приселци,43.1111,27.8284
Денница,43.4749,26.8588
Малък Чардак,42.2882,24.6345
Хухла,41.5646,26.1028
Пъстрогор,41.8448,26.1994
Сталево,42.0812,25.3917
Камен бряг,43.4558,28.5511
Кръвеник,42.8447,25.0084
Портитовци,43.4923,23.3649
Иваново,43.6917,25.9514
Оборище,42.5156,24.0779
Аврен,41.3506,25.7078
Миладиновци,42.2597,26.3395
Кремен,41.2929,25.3301
Слишовци,42.8054,22.4723
Дренково,42.0093,22.9522
Българи,42.0938,27.7318
Чепино,42.6128,22.7819
Враненци,41.9885,23.8092
Румянцево,43.135,24.1513
Радевци,42.8032,25.4983
Калотинци,42.5369,22.723
Петрич,42.5999,24.0093
Мечка,43.7089,25.8256
Българаново,43.0231,26.4942
Богданица,42.1057,25.0161
Черно море,42.6179,27.4916
Граф Игнатиево,42.2838,24.7337
Генерал Тошево,43.7025,28.0404
Малка Чинка,41.4,25.5228
Опанец,43.4979,27.779
Градница,42.9582,24.9565
Ярловица,43.747,22.9015
Зимзелен,41.6585,25.399
Клисурица,43.5183,23.0392
Брезе,41.7207,24.5101
Сусам,41.9644,25.3473
Пресиян,43.2199,26.3846
Дедина,43.0345,25.9408
Ковачево,42.2392,26.071
Пъдарино,43.023,26.4386
Краводер,43.3018,23.4116
Вързулица,43.4294,25.4605
Старо село,42.581,26.1492
Лозенец,42.2081,27.8061
Места,41.7659,23.6717
Лагошевци,43.7739,22.7769
Динковица,44.04,22.7777
Ново Железаре,42.4195,24.6655
Бураново,42.0925,23.0144
Голяма Брестница,43.0936,24.1992
Дългач,43.2188,26.7243
Калино,43.4725,26.9804
Мокреш,43.1425,26.8879
Враня,41.4486,23.4022
Трънито,42.8677,25.2364
Завоя,41.3374,25.3493
Калиманци,41.4597,23.4757
Стражица,43.2169,25.9533
Гирчевци,42.2926,22.7677
Чернооково,42.9848,26.5993
Мадан,43.5778,23.448
Ивайловград,41.5245,26.1194
Николово,41.8224,25.4104
Братушково,42.8294,22.9771
Зорница,41.4898,23.3657
Воденичане,42.5442,26.6942
Извор,43.7495,22.8036
Гиген,43.6983,24.4818
Равнище,42.9979,24.0515
Веселие,42.3276,27.6207
Стражица,43.4415,28.1016
Нова Върбовка,43.3407,25.9251
Кладница,42.5637,23.1837
Въгларово,41.9071,25.4511
Николаево,42.5412,26.2688
Ирник,43.9401,26.981
Буково,41.507,24.9965
Прохлада,43.6986,27.1297
Маломир,43.029,26.7127
Лиляк,43.2294,26.4785
Буковец,42.9347,23.4917
Калайджии,43.0427,26.0163
Голямо Ново,43.3302,26.3795
Соколец,42.9421,27.1796
Брягово,41.9187,25.7857
Царевци,43.0906,27.5698
Острокапци,43.7255,22.6884
Славяни,43.2217,24.6812
Ровина,41.5628,24.8471
Метлика,41.423,25.5603
Славотин,43.5612,23.0679
Батановци,42.6002,22.958
Църварица,42.0715,22.8362
Старо Оряхово,42.9915,27.7952
Селище,41.5781,24.8618
Лясково,41.8104,25.3163
Лозен,41.8036,26.0282
Кози рог,42.9578,25.2693
Горна Росица,42.946,25.1233
Ракита,43.27,24.2709
Горичево,43.8515,26.4485
Близнаци,43.0771,27.8558
Криводол,43.3757,23.4798
Голец,43.0417,24.5894
Върбешница,43.2022,23.6778
Долна кула,41.559,25.642
Брусен,42.9023,24.1092
Камен,43.7175,27.7119
Суходол,43.9731,26.9138
Равна гора,43.0566,27.8066
Савино,42.3396,26.2855
Годлево,41.9311,23.4734
Добрич,42.1689,26.662
Ръжево Конаре,42.3375,24.8114
Междени,42.9546,25.3413
Загоре,42.3509,25.6717
Равна,43.3875,22.9599
Акациево,44.0176,22.806
Белимел,43.4335,22.9737
Раклица,42.776,27.0043
Камено поле,43.2248,23.8991
Ресилово,42.2717,23.1931
Спатово,41.5082,23.3246
Княжева махала,43.69,23.0509
Рогозен,43.5194,23.7081
Копринка,42.6316,25.3392
Александрово,43.2676,24.9515
Бабинци,42.954,24.2735
Еленска,41.5741,24.8792
Преколница,42.274,22.4795
Жълт камък,41.8515,25.1331
Крали Марко,42.2571,24.4027
Пенкьовци,42.6201,22.6169
Павел,43.4705,25.5374
Генерал Тодоров,41.4567,23.2804
Ветрен дол,42.1577,24.1552
Йоглав,43.2081,24.8238
Средорек,42.8725,26.1528
Доброглед,43.2682,27.7648
Търговище,43.5324,22.7033
Калугерово,42.3261,24.1701
Горна Хубавка,43.1417,26.3855
Рибново,41.7196,23.7625
Деветинци,42.5941,26.8254
Ихтиман,42.441,23.812
Юнак,43.0759,27.6101
Кандилка,41.4277,25.5783
Реселец,43.2428,24.0367
Черно поле,43.6114,22.9218
Злидол,43.075,23.5175
Велковци,42.6594,22.9309
Свобода,42.2272,25.4232
Морянци,41.5887,25.698
Смолево,42.0173,23.7631
Подгорица,43.3083,26.478
Орешино,41.4564,26.0913
Кладенец,41.7392,25.6738
Черганово,42.5903,25.4706
Режанци,42.7206,22.8484
Боденец,43.1594,23.6967
Радибош,42.5514,22.8618
Бъркачево,43.4066,23.9306
Мурсалево,42.1193,23.0387
Малък манастир,42.198,26.416
Рогош,42.1819,24.8638
Черничево,42.4393,24.7026
Балкан,41.7674,25.5729
Чернигово,41.6595,25.172
Рибник,41.4886,23.2552
Хасково,41.9337,25.5539
Седларци,41.545,25.0425
Генерал Тошево,42.2261,26.299
Люлин,42.4386,26.7992
Ястреб,41.7503,25.4079
Брезен,41.626,25.2263
Градина,43.3531,24.4785
Пролом,42.5187,24.8785
Стамболийски,42.1361,24.5362
Видрица,42.761,22.8617
Снягово,42.8459,27.2781
Дунавци,42.6505,25.2942
Донино,42.912,25.3764
Стефаново,42.4908,23.0223
Голям дол,42.3349,25.2298
Пролез,43.5779,28.4541
Заимчево,42.8951,27.3009
Сухозем,42.4148,24.8681
Ябълково,42.071,25.4424
Габра,42.5339,23.6136
Прекръсте,42.9751,22.9292
Ковачите,42.5742,26.2255
Полковник Дяково,43.8459,27.7885
Любеново,42.1985,25.9192
Поповец,41.7061,25.6401
Страдалово,42.127,22.7578
Михайлово,42.2492,25.5234
Еловица,43.3361,22.9901
Игнатово,43.7827,23.4855
Дулово,43.8007,27.1498
Люляково,43.6796,28.0878
Горска поляна,42.1184,26.9366
Фотиново,41.3722,25.3407
Хирево,42.995,24.9885
Ножарово,43.6289,26.8391
Горна махала,42.4462,24.7779
Илия,42.0732,22.8114
Вехтино,41.549,25.0041
Столетово,42.1353,25.7492
Розино,41.4557,25.9029
Макреш,43.7687,22.6601
Невша,43.2709,27.2997
Тополовград,42.0854,26.3332
Бистрец,43.8313,27.73
Нова Попина,44.0311,26.954
Тетевен,42.9175,24.2664
Сладък кладенец,42.4048,25.3905
Скандалото,42.8797,24.866
Поповци,42.9012,25.2699
Малко село,42.9806,26.5098
Драгоман,42.9269,22.9358
Батулци,43.0874,24.0059
Калитиново,42.4234,25.7362
Стамболийски,41.9118,25.6291
Толовица,43.7565,22.5858
Плевун,41.4558,26.0182
Воденичарско,41.493,25.2491
Черногорово,42.2779,24.3954
Иглика,43.4666,27.0029
Маджерито,42.3594,25.647
Просторно,43.6437,26.4836
Търнава,42.4734,26.6814
Стражец,43.5545,26.5125
Бисерци,43.8853,26.5046
Цръклевци,42.9503,23.1043
Челопечене,43.552,28.3133
Здравец,42.1417,25.5726
Долна Студена,43.5264,25.6938
Свежен,42.5044,25.027
Протопопинци,43.5616,22.7499
Веселиново,42.9837,27.033
Ломница,42.3763,22.5475
Пътниково,41.6843,25.6504
Горна Врабча,42.605,22.728
Калояново,42.3563,24.7314
Търняне,43.9221,22.799
Ресен,43.1981,25.5574
Алваново,43.3014,26.6653
Попгруево,43.7422,27.4818
Дивчовото,42.834,24.2249
Дряново,42.2471,26.5096
Гълъбово,42.1403,25.8703
Баниска,43.4578,25.9011
Дюлево,42.4503,24.3785
Медовница,43.6552,22.7785
Просеник,42.7985,27.452
Соколаре,43.431,23.868
Рабово,41.6221,25.6654
Бошуля,42.2451,24.1887
Шарково,42.0545,26.817
Стефан Караджово,42.2142,26.8325
Манастирско,43.4215,26.5483
Църквище,42.7249,24.1087
Мраченик,42.4995,24.9614
Синдел,43.1097,27.6057
Топузево,42.9967,26.4979
Нова махала,41.9349,24.2688
Булаир,42.8981,27.4485
Стойково,41.9245,25.7292
Дебели лаг,42.4638,22.8706
Скобелево,43.1552,24.6577
Цар Самуил,43.9805,26.4066
Черница,42.7718,26.8251
Сеслав,43.8652,26.3741
Долно поле,41.661,25.7464
Вълкосел,41.5293,23.9876
Дъбене,42.5982,24.7659
Никюп,43.2446,25.5932
Търговище,43.2619,26.5637
Богданлия,42.6153,23.688
Бели Лом,43.4298,26.7192
Лясково,42.7268,27.2876
Борован,43.4272,23.7546
Странджево,41.6394,25.7668
Габровница,43.0686,23.4755
Рогачево,43.3803,28.0261
Средец,41.4932,25.1217
Тодювци,42.8667,25.8334
Голеш,43.9521,27.6085
Мали Дреновец,43.7814,22.8601
Воденци,41.6845,25.6851
Горна Брезница,41.7441,23.1161
Марчево,41.6096,23.7965
Бабинска река,42.33,22.9966
Съдийско поле,42.5611,26.0507
Индже войвода,42.223,27.4167
Страхилица,43.4744,26.9127
Винарово,44.0962,22.8177
Хаджидимитрово,43.5187,25.4494
Жиленци,42.2701,22.6347
Иречеково,42.4878,26.7259
Долна Секирна,42.6727,22.7165
Сливенци,43.713,27.8636
Овчарово,43.2059,27.0967
Сърнегор,42.4587,24.9364
Долна Кабда,43.2389,26.3296
Ведрово,42.834,26.982
Птичево,43.0448,26.2847
Презвитер Козма,43.1522,26.4676
Близнаци,43.4719,26.9476
Шияково,43.6059,24.7038
Априлци,41.3199,25.3702
Дълги дел,43.272,22.9591
Партизани,43.0126,27.2455
Долно Спанчево,41.4217,23.379
Черновръх,42.8871,25.5207
Елешница,42.744,23.6267
Орсоя,43.7805,23.1012
Храброво,43.1365,27.3846
Пожарево,42.7541,23.1387
Михалци,43.1861,25.3653
Мечкарево,42.5938,26.2771
Каменна река,42.1678,26.2709
Долно Абланово,43.8396,26.1385
Винево,41.8114,25.3077
Дрянка,41.6025,25.0121
Мало Пещене,43.3507,23.7441
Кременик,42.3657,23.0651
Радилово,42.0801,24.3078
Паничери,42.4644,24.6112
Малоградец,43.1144,26.1697
Стара река,42.4671,26.564
Долна Липница,43.3162,25.4633
Царева поляна,41.7857,25.6041
Яковица,41.3232,25.2772
Богутево,41.7594,24.7164
Капитановци,44.0398,22.8804
Кривня,43.6515,26.3322
Покрован,41.5428,26.0502
Лозно,42.2931,22.6526
Болярци,41.7054,25.4514
Чепинци,41.4306,24.8716
Веселец,43.8122,26.7326
Гурково,42.6573,25.7956
Ковачевец,43.3633,26.1006
Ветрен,42.2803,24.0461
Величка,43.0151,26.6143
Ичера,42.7655,26.4533
Блатница,42.3743,24.4027
Стремци,41.7309,25.4238
Маджари,41.6692,25.7038
Мъдрево,43.874,26.5611
Китна,41.3724,25.2375
Гривяк,41.3895,25.4743
Опълченец,42.206,25.1241
Градец,42.8796,23.2045
Брезница,41.6723,23.6613
Вещица,43.6801,22.5939
Новоселци,43.9867,22.8346
Ново Ходжово,41.409,23.3979
Пиперево,42.2862,23.1098
Пордим,43.3856,24.8523
Караисен,43.3776,25.3457
Блатска,41.5336,23.8662
Цапарево,41.6268,23.0994
Мали Върбовник,42.2481,22.9922
Малко Враново,43.931,26.3278
Янтра,43.2056,25.6752
Багрилци,41.4734,25.7909
Нова Камена,43.7028,27.2924
Кресна,41.7205,23.1607
Йерусалимово,41.8982,26.0947
Брястовец,42.6721,27.4638
Рибарица,42.8502,24.3568
Секулово,43.699,27.1611
Здравец,43.2867,26.49
Черковна,43.8362,27.1928
Райово,42.3742,23.4962
Мирово,42.389,23.8719
Козар Белене,43.4111,25.1576
Смилян,41.5055,24.7397
Дряновец,43.3882,25.8616
Поморие,42.5672,27.6188
Салманово,43.1693,26.9764
Хърлец,43.7169,23.8158
Звънец,43.4937,27.5958
Лом Черковна,43.3433,25.9704
Скриняно,42.3168,22.7099
Тученица,43.3426,24.6939
Самуил,43.5155,26.7306
Голям Извор,43.5677,26.7212
Вълчанка,41.3516,25.4396
Стамболово,43.8979,26.3004
Малкоч,41.3405,25.5328
Черни връх,43.648,23.4103
Белица,41.9503,23.5606
Землен,42.3057,25.7768
Мамарчево,42.119,26.779
Дебнево,42.9593,24.845
Златоустово,41.7118,25.798
Царевци,43.0961,26.342
Голица,42.9148,27.5488
Трем,43.448,26.8068
Зидарово,42.3284,27.4029
Загорци,42.3965,27.0602
Рогач,41.4531,25.6858
Горни Цибър,43.7994,23.5242
Крепост,42.0081,25.5914
Големо Бучино,42.6331,23.1197
Сноп,43.796,27.8807
Сенокос,43.5254,28.0249
Сандрово,43.9341,26.1123
Каменичка Скакавица,42.235,22.5015
Късак,41.6353,24.2106
Северци,43.7995,27.6961
Варненци,43.9422,26.6193
Полковник Свещарово,43.5568,27.9354
Зверино,43.0791,23.5652
Звездец,42.1084,27.42
Септемврийци,43.6132,23.5102
Дъбовица,42.8114,26.629
Средногорци,41.5314,24.911
Плодовитово,42.1767,25.2084
Голямо Соколово,43.3338,26.4993
Долно Линево,43.8429,23.3252
Стрелци,42.9478,26.2801
Делвино,41.3804,25.4642
Сива река,41.7793,26.0768
Раяновци,43.7139,22.5259
Кран,41.3402,25.4913
Стефан Караджа,43.6205,27.8789
Негушево,42.7134,23.7321
Извор,42.8687,22.9409
Антимово,43.9821,26.6901
Безмер,43.8063,27.4192
Гайтанево,42.6491,23.7509
Кнежа,43.4935,24.0814
Владислав,43.1906,25.9944
Търън,41.5611,24.8672
Шипочане,42.3532,23.6198
Градини,43.782,27.882
Долни Чифлик,42.9944,27.7156
Янково,43.0762,27.1169
Совата,43.5515,25.4462
Лопян,42.8859,24.0721
Казашко,43.201,27.8113
Сопот,43.0328,24.4026
Полковник Минково,43.5817,27.8978
Котленци,43.5727,27.9081
Кюстендил,42.2848,22.6892
Съединение,42.3706,25.3072
Жижево,41.5517,24.0288
Могила,42.3898,25.7172
Босилковци,43.4767,25.5893
Сърнец,43.8199,27.5053
Цървище,42.1367,22.9676
Иванча,43.3385,25.5497
Дъбравино,43.056,27.6013
Войводенец,41.6565,25.7352
Върбен,42.419,24.9664
Калинка,41.6762,25.363
Полско Косово,43.4292,25.669
Хотница,43.1538,25.5427
Лещак,41.5441,24.9359
Свирково,42.0292,25.9195
Витина,41.4294,24.7658
Приморско,42.2657,27.7459
Добрич,43.5763,27.8302
Крумово,42.0934,24.8152
Старо Селище,43.6539,26.7472
Средни колиби,42.9185,25.7409
Яково,41.5154,23.1412
Черньово,42.4139,23.763
Томпсън,42.9285,23.3835
Скрът,41.3658,23.0051
Яворница,41.3659,23.0491
Жълти бряг,41.8033,25.6221
Стъргел,42.7487,23.8695
Вискяр,42.7183,22.9633
Малка поляна,42.6415,27.2422
Юруково,41.9732,23.6145
Овчарово,42.0116,25.9962
Хума,43.4654,26.7337
Господиново,43.9227,27.4876
Елхово,42.5761,25.7444
Паламарца,43.3907,26.1633
Раково,42.7986,26.306
Чобанка,41.5374,25.484
Йоаким Груево,42.1187,24.5637
Бата,42.7382,27.4973
Лилеково,41.7829,24.7226
Байково,43.46,26.8377
Филипово,41.7644,23.6851
Айтос,42.698,27.2549
Просена,43.8648,26.1731
Светлина,42.0031,25.3784
Руховци,42.9125,25.9394
Долно Къпиново,41.2977,25.2862
Конска,42.7324,22.8472
Челник,42.3986,26.6841
Горни Вадин,43.6835,24.2388
Плачидол,43.5401,27.882
Крушето,43.2452,25.6685
Земен,42.4857,22.751
Николово,43.8517,26.084
Могилино,43.4464,25.9709
Свобода,41.5741,25.4182
Гургулица,41.5843,25.5474
Биркова,41.985,23.8148
Върхари,41.5452,25.3781
Делчево,41.5569,23.6973
Петрелик,41.4858,23.8654
Крайна,41.4353,25.1321
Право Бърдо,41.4369,23.0843
Сушица,43.2714,25.8284
Масларево,43.4117,25.4648
Банево,42.6354,27.3694
Любовка,41.5777,23.3631
Пороище,43.4883,26.5787
Шабла,43.5404,28.524
Паничерево,42.6038,25.8497
Царски Извор,43.2385,25.8994
Смолско,42.6387,23.9444
Пясъчево,42.1082,25.8639
Пастра,42.128,23.2263
Дреново,41.5103,23.1572
Чукарка,42.6501,27.1166
Хаджидимово,41.5164,23.8537
Сладун,41.8509,26.4581
Голям Дервент,41.988,26.7432
Плакудер,44.0508,22.7438
Лик,43.0927,23.766
Боровица,41.653,25.2189
Дъскотна,42.8778,27.1902
Копривлен,41.5181,23.793
Петрово,41.4382,23.5037
Дъбово,42.5956,25.6367
Новачево,42.7516,26.1552
Жернов,43.6562,24.8632
Момин Сбор,43.0974,25.488
Искра,41.6304,25.1625
Димчево,42.4047,27.4081
Голеш,43.0532,22.941
Браниполе,42.0795,24.7562
Найден Герово,42.3417,24.4898
Скребатно,41.6615,23.797
Малево,41.862,25.6266
Крушуна,43.254,25.035
Генералово,41.7277,26.2789
Градец,44.029,22.7551
Зорница,43.3291,27.7315
Прогрес,41.4958,25.4084
Туроковци,42.8231,22.6045
Петрич,41.3981,23.2075
Белица,42.5108,23.8934
Ново село,43.7994,26.188
Зафирово,43.9975,26.8379
Зимница,42.5853,26.6084
Забърдо,41.7858,24.5936
Сърневец,42.407,25.343
Бойница,43.9575,22.5323
Водолей,43.2154,25.5087
Расник,42.7053,22.9998
Кобилино,41.5041,25.9996
Кос,41.5244,25.5231
Звегор,43.391,26.8096
Ловеч,43.1457,24.7133
Костиево,42.1791,24.624
Бряговец,41.6487,25.784
Шишманово,41.9802,25.9307
Ездимирци,42.8187,22.6854
Дралфа,43.332,26.4326
Надарево,43.2368,26.7536
Босна,43.9634,26.9762
Буково,41.9471,25.2459
Горна Бела Речка,43.1804,23.3546
Люляково,41.7346,25.445
Маточина,41.8491,26.538
Гърляно,42.2564,22.5502
Мухово,42.422,23.9933
Миролюбово,42.6451,27.3643
Малка Верея,42.4012,25.5425
Борово,42.2528,25.5746
Черковна,43.6041,26.6535
Беброво,42.9497,26.0097
Мъдрец,42.1305,26.0898
Правище,42.335,24.5584
Едрино,41.4535,25.666
Маломирово,42.1428,26.6419
Ягода,42.5443,25.5624
Ослен Криводол,43.1098,23.7881
Смирненски,43.7661,26.2988
Кърджали,41.6387,25.3763
Долна Градешница,41.6812,23.1842
Деляновци,43.4393,25.1403
Гърмен,41.597,23.8069
Отец Паисиево,42.4556,24.894
Загражден,41.7189,24.9945
Крушево,42.1395,25.2321
Одърци,43.4409,27.9564
Ефрем,41.7121,25.9183
Оризари,42.1494,24.6384
Пшеничево,42.3762,25.8663
Чуковец,42.4175,23.0266
Нови Чифлик,42.2678,22.8041
Монтана,43.4251,23.2224
Долна Бела Речка,43.194,23.3417
Лале,41.5199,25.5485
Жабляно,42.4927,22.7881
Капитан Димитрово,43.9543,27.692
Мелница,42.0469,26.5649
Копрец,43.1432,26.6028
Кошарица,42.7402,27.704
Здравец,43.1261,27.7388
Драгиново,42.0678,24.013
Гюльовца,42.7671,27.5994
Горна Брестница,42.2826,22.6131
Борущица,42.7297,25.5799
Бисер,41.8703,25.9933
Доспей,42.3147,23.5163
Минзухар,41.7661,25.3875
Здравковец,42.9618,25.2417
Злокучене,42.3936,23.5575
